trajectory_id,split,index,du,dv,k,ic_seed
v2-validation-0115,validation,115,0.0011345699879546315,0.004358980133485663,0.004607336854464807,20561037
v2-validation-0116,validation,116,0.0008671603505526198,0.005536013044819273,0.0053666240642836335,20561038
v2-validation-0117,validation,117,0.0008548192164789779,0.005368041485725122,0.004079452679343061,20561039
v2-validation-0118,validation,118,0.0011464008696486126,0.004640984616241239,0.005680477490622338,20561040
v2-validation-0119,validation,119,0.000898090790885915,0.004212532349074084,0.0057800360876677295,20561041
v2-validation-0120,validation,120,0.0010304586966528755,0.004589644076580354,0.0043783941347760825,20561042
v2-validation-0121,validation,121,0.0009450109423210508,0.0054107079427352205,0.0043999558219143045,20561043
v2-validation-0122,validation,122,0.000977727892272334,0.005448643642202211,0.004761525520125841,20561044
v2-validation-0123,validation,123,0.0008071003337863092,0.0047813136795049485,0.005717402445702446,20561045
v2-validation-0124,validation,124,0.0010605861167269277,0.004635894607531007,0.005635708014353199,20561046
v2-validation-0125,validation,125,0.0011205164953500132,0.005280065550357168,0.004888336255385914,20561047
v2-validation-0126,validation,126,0.0008599564559999012,0.004052404733418719,0.005968675683230204,20561048
v2-validation-0127,validation,127,0.0009221415526931726,0.00516942882075779,0.0051023516056473255,20561049
