trajectory_id,split,index,du,dv,k,ic_seed,ic_regime,parameter_band
oodparam-0107,oodparam,107,0.0012877601889616916,0.006974133075072097,0.00748596366201793,41836,train,du_high__dv_high__k_high
oodparam-0108,oodparam,108,0.0013720021138510525,0.006233258040966795,0.006260891514616308,41837,train,du_high__dv_high__k_high
oodparam-0109,oodparam,109,0.0013872939300133683,0.006780318450234991,0.007169618761979725,41838,train,du_high__dv_high__k_high
oodparam-0110,oodparam,110,0.001298068114757164,0.006402492206544607,0.006739321447633253,41839,train,du_high__dv_high__k_high
oodparam-0111,oodparam,111,0.0012721231819606386,0.006548493410219978,0.007025917864003009,41840,train,du_high__dv_high__k_high
oodparam-0112,oodparam,112,0.0013630479468855238,0.006708280827977344,0.0073585713964517616,41841,train,du_high__dv_high__k_high
oodparam-0113,oodparam,113,0.0013271539754821783,0.006457227166624039,0.00664333738496221,41842,train,du_high__dv_high__k_high
oodparam-0114,oodparam,114,0.0013975055120645816,0.006358266885372403,0.006908213670691391,41843,train,du_high__dv_high__k_high
oodparam-0115,oodparam,115,0.0013114070228142927,0.006848887277301634,0.006623835135838003,41844,train,du_high__dv_high__k_high
oodparam-0116,oodparam,116,0.001335702473689144,0.00661542309472845,0.007112613589303489,41845,train,du_high__dv_high__k_high
oodparam-0117,oodparam,117,0.0012607157746250225,0.006633309014978924,0.006882784426451085,41846,train,du_high__dv_high__k_high
oodparam-0118,oodparam,118,0.0013589459326295108,0.006927815565248795,0.00650036047109555,41847,train,du_high__dv_high__k_high
oodparam-0119,oodparam,119,0.0012542570446728372,0.006512998446748154,0.0064271049284036035,41848,train,du_high__dv_high__k_high
oodic-0000,oodic,0,0.0011322084383153797,0.004322036272742423,0.0041595402526925064,51729,ood,central
oodic-0001,oodic,1,0.0008912175507501016,0.005003618251710048,0.004880547423490405,51730,ood,central
oodic-0002,oodic,2,0.0008751383188492102,0.004274251551848498,0.005656159429175096,51731,ood,central
oodic-0003,oodic,3,0.0010725648350170729,0.00575043088196945,0.005568222639602148,51732,ood,central
oodic-0004,oodic,4,0.0010556552931663542,0.005388558154118116,0.004510207050242121,51733,ood,central
oodic-0005,oodic,5,0.0010411697723010295,0.005794772537418187,0.00434842515315938,51734,ood,central
oodic-0006,oodic,6,0.0009000821873837411,0.005079249215426922,0.004970409583249394,51735,ood,central
oodic-0007,oodic,7,0.0011704039015741005,0.00467037030659807,0.005193892310752971,51736,ood,central
oodic-0008,oodic,8,0.0008468559078185279,0.005739247215441584,0.004241340489894125,51737,ood,central
oodic-0009,oodic,9,0.0010908576328874703,0.005921680430220044,0.004020158456088031,51738,ood,central
oodic-0010,oodic,10,0.0011899843581804155,0.005577259848147383,0.004270118098750951,51739,ood,central
oodic-0011,oodic,11,0.0008816263442982349,0.004435771959327163,0.005892563898738886,51740,ood,central
oodic-0012,oodic,12,0.0008450315671451762,0.005448416642139862,0.004175445635924594,51741,ood,central
oodic-0013,oodic,13,0.0009066359984226691,0.004854770334020353,0.0045288655466035836,51742,ood,central
oodic-0014,oodic,14,0.001103785699929708,0.004623146027808674,0.0050329902849770985,51743,ood,central
oodic-0015,oodic,15,0.0009295847962407717,0.0045575727190265355,0.004678758324364378,51744,ood,central
oodic-0016,oodic,16,0.0010577062874852672,0.005691720279864594,0.005862780615396928,51745,ood,central
oodic-0017,oodic,17,0.0011634224049886822,0.0040077354116191035,0.004038461532042863,51746,ood,central
oodic-0018,oodic,18,0.0011972171840333224,0.004488605899549596,0.005090784783183035,51747,ood,central
oodic-0019,oodic,19,0.0011571122920333208,0.005614095083988662,0.004851084161650032,51748,ood,central
oodic-0020,oodic,20,0.0008408440674533311,0.005477429456023007,0.0045671145976513994,51749,ood,central
oodic-0021,oodic,21,0.0008622782100983427,0.004894854415622694,0.004592140083427174,51750,ood,central
oodic-0022,oodic,22,0.0010789292347838915,0.0056718766956052975,0.004113052141453602,51751,ood,central
oodic-0023,oodic,23,0.0008680762797193071,0.005285203119112156,0.005717700798368169,51752,ood,central
oodic-0024,oodic,24,0.0011387123503886114,0.005111765130805499,0.0051285371577222075,51753,ood,central
oodic-0025,oodic,25,0.0008976692969916726,0.004368949233937498,0.004127194411571702,51754,ood,central
oodic-0026,oodic,26,0.0008103160165042656,0.004959762082924196,0.005173197401453207,51755,ood,central
oodic-0027,oodic,27,0.0009487985223744915,0.005876026442802086,0.005968701867181235,51756,ood,central
oodic-0028,oodic,28,0.000995316404406999,0.004696082894291703,0.005649465538839982,51757,ood,central
oodic-0029,oodic,29,0.0009675238329769876,0.004056965265553588,0.0059045350123412025,51758,ood,central
oodic-0030,oodic,30,0.001141987711136324,0.005535063358536632,0.00453620466856118,51759,ood,central
oodic-0031,oodic,31,0.0010308363558915192,0.005811543727499984,0.00449718441069829,51760,ood,central
oodic-0032,oodic,32,0.0008962212865984946,0.004238407329973569,0.004828196758800336,51761,ood,central
oodic-0033,oodic,33,0.0009330538982328456,0.004261180427624217,0.004953775440220491,51762,ood,central
oodic-0034,oodic,34,0.0009886097698281848,0.004095622431190823,0.004790005809740013,51763,ood,central
oodic-0035,oodic,35,0.0008511974913830251,0.005279925038160939,0.005209379551566429,51764,ood,central
oodic-0036,oodic,36,0.0008219694455421429,0.005903128696095683,0.004557659017488722,51765,ood,central
oodic-0037,oodic,37,0.0010808046700706265,0.004566941392397622,0.004708164306628672,51766,ood,central
oodic-0038,oodic,38,0.000838608046092391,0.004871149819525697,0.0058350970530373445,51767,ood,central
oodic-0039,oodic,39,0.0011744998149175458,0.0048353257251855354,0.004767361104732304,51768,ood,central
oodic-0040,oodic,40,0.0008255033915466396,0.0051300511243177575,0.0047190758758115505,51769,ood,central
oodic-0041,oodic,41,0.0011776589575352822,0.00508947646661723,0.005948063793927912,51770,ood,central
oodic-0042,oodic,42,0.0011862118330004028,0.00577584317067475,0.00419510929359665,51771,ood,central
oodic-0043,oodic,43,0.0009342217336929765,0.005501985856449997,0.004601773044147009,51772,ood,central
oodic-0044,oodic,44,0.001009195112050367,0.005817894251220805,0.004287083826961237,51773,ood,central
oodic-0045,oodic,45,0.000817053511038404,0.004131117295539392,0.005327786163107154,51774,ood,central
oodic-0046,oodic,46,0.0010511087769443862,0.004804749345322882,0.004142443978574583,51775,ood,central
oodic-0047,oodic,47,0.0009202208906325571,0.005718769448420658,0.004699602438539095,51776,ood,central
oodic-0048,oodic,48,0.0009708892779269521,0.005895512865865631,0.005872104345540262,51777,ood,central
oodic-0049,oodic,49,0.000951720663453801,0.004972079863742497,0.005684937637312234,51778,ood,central
oodic-0050,oodic,50,0.001096028602896773,0.00494767052166425,0.005759970902090098,51779,ood,central
oodic-0051,oodic,51,0.0011808933006753242,0.004157218268544496,0.004937136570264804,51780,ood,central
oodic-0052,oodic,52,0.0010014526623612393,0.005585236498026793,0.00500103471527426,51781,ood,central
oodic-0053,oodic,53,0.0009399470762837634,0.0041680134868718076,0.00526068415388726,51782,ood,central
oodic-0054,oodic,54,0.0008279251475442679,0.005852906654736192,0.005958529246135665,51783,ood,central
oodic-0055,oodic,55,0.00109831244740787,0.004723235105450764,0.004307497760376832,51784,ood,central
oodic-0056,oodic,56,0.0011900593381115212,0.004454676966570906,0.00504740217715299,51785,ood,central
oodic-0057,oodic,57,0.00114975196177655,0.00431102074215136,0.00547801985085272,51786,ood,central
oodic-0058,oodic,58,0.0009799864421703708,0.005404900366105711,0.0058027609616307175,51787,ood,central
oodic-0059,oodic,59,0.0010115829157331384,0.004543085367538243,0.005051139829812946,51788,ood,central
oodic-0060,oodic,60,0.0011459558732710446,0.004190742478793582,0.0054530077967486325,51789,ood,central
oodic-0061,oodic,61,0.0008783082844844931,0.005492561734577607,0.004431560588817519,51790,ood,central
oodic-0062,oodic,62,0.0008089094127933003,0.005345552747967766,0.005291285101566988,51791,ood,central
oodic-0063,oodic,63,0.0009160042698493338,0.004148380629703442,0.004399231452405747,51792,ood,central
oodic-0064,oodic,64,0.0008709300713319478,0.0047747750855209135,0.004265161784479994,51793,ood,central
oodic-0065,oodic,65,0.0009929813404523616,0.004927722192650423,0.005305240198784202,51794,ood,central
oodic-0066,oodic,66,0.0009263275279674496,0.005188275496155835,0.005521780889026521,51795,ood,central
oodic-0067,oodic,67,0.0008577566015383869,0.004635110104969458,0.0055098538664980455,51796,ood,central
oodic-0068,oodic,68,0.0010625885569893814,0.005302175719335011,0.0042221308469947965,51797,ood,central
oodic-0069,oodic,69,0.00111716200187441,0.0047845280979324474,0.004756289266823173,51798,ood,central
oodic-0070,oodic,70,0.0009804175457632318,0.005840181162745228,0.004645554350105347,51799,ood,central
oodic-0071,oodic,71,0.0011135292682526643,0.005022926182117472,0.00573611571783841,51800,ood,central
oodic-0072,oodic,72,0.0010064831892080584,0.005980599968421903,0.004997648904689103,51801,ood,central
oodic-0073,oodic,73,0.0011207887347105246,0.004022951094120243,0.005998385887767847,51802,ood,central
oodic-0074,oodic,74,0.0009439809775891766,0.004418704003904549,0.005791121008166648,51803,ood,central
oodic-0075,oodic,75,0.0011354953254214492,0.005215795733732394,0.005279515737522524,51804,ood,central
oodic-0076,oodic,76,0.0011632861184512143,0.005329255294259611,0.004812944262472421,51805,ood,central
oodic-0077,oodic,77,0.0008139737607650331,0.00516380366404604,0.005614570029609914,51806,ood,central
oodic-0078,oodic,78,0.0010862580129205436,0.005934728824583133,0.004326940068520339,51807,ood,central
oodic-0079,oodic,79,0.0009734749312472536,0.0047157244267363885,0.005100814804070406,51808,ood,central
oodic-0080,oodic,80,0.0009858661885903152,0.0043866785645799945,0.005925479019164926,51809,ood,central
oodic-0081,oodic,81,0.0009108243427727135,0.005236365367161188,0.004914245586821172,51810,ood,central
oodic-0082,oodic,82,0.0008017730557477784,0.004606922539991922,0.005397129351118593,51811,ood,central
oodic-0083,oodic,83,0.0010750819525951877,0.004589420957785673,0.00548465991958695,51812,ood,central
oodic-0084,oodic,84,0.0009995613188676508,0.005148036973683018,0.005221767085646869,51813,ood,central
oodic-0085,oodic,85,0.0011674680181731599,0.005458492196493904,0.004460453814315073,51814,ood,central
oodic-0086,oodic,86,0.0008852854688816884,0.005661918301367924,0.0048968535118612735,51815,ood,central
oodic-0087,oodic,87,0.0009405581218814615,0.004230371662723966,0.004466821708491274,51816,ood,central
oodic-0088,oodic,88,0.0011099305778282454,0.004501579419541889,0.004663702458081443,51817,ood,central
oodic-0089,oodic,89,0.0008330496750734682,0.005529378540398021,0.0053385140302841475,51818,ood,central
oodic-0090,oodic,90,0.0011960114874124427,0.005169390146851995,0.005137781794568202,51819,ood,central
oodic-0091,oodic,91,0.0009170012358022456,0.004073403099119115,0.004351793747506642,51820,ood,central
oodic-0092,oodic,92,0.0009610144077690882,0.005950184162945416,0.004216190341260475,51821,ood,central
oodic-0093,oodic,93,0.0009662547652029407,0.004116109637131376,0.004405720318406814,51822,ood,central
oodic-0094,oodic,94,0.0009535082682105439,0.00536641541626001,0.004733735652756,51823,ood,central
oodic-0095,oodic,95,0.0010672012397907663,0.004991226319397417,0.004445834677903808,51824,ood,central
oodic-0096,oodic,96,0.001128098874889789,0.004348665913859924,0.004844154415975642,51825,ood,central
oodic-0097,oodic,97,0.0008342876593895624,0.00441230649708267,0.004928446922842383,51826,ood,central
oodic-0098,oodic,98,0.0010868583897493322,0.0043665851774678174,0.004378960336703891,51827,ood,central
oodic-0099,oodic,99,0.0008884385988554243,0.00570381341888676,0.005356450574934864,51828,ood,central
oodic-0100,oodic,100,0.001029493230971645,0.005556390285346558,0.0040815089412695555,51829,ood,central
oodic-0101,oodic,101,0.0008642192163011324,0.005262219378041348,0.004003023891126302,51830,ood,central
oodic-0102,oodic,102,0.0010488704190924026,0.00404660469663456,0.0040930353467302704,51831,ood,central
oodic-0103,oodic,103,0.0010175490968720921,0.004206122621286318,0.005238477603455487,51832,ood,central
oodic-0104,oodic,104,0.0011011441786875425,0.005419455778639989,0.0055631868809788,51833,ood,central
oodic-0105,oodic,105,0.0011242839763165675,0.00476098557148752,0.00541268483733257,51834,ood,central
oodic-0106,oodic,106,0.001066032234545155,0.005219623304602729,0.005372417459765204,51835,ood,central
oodic-0107,oodic,107,0.001034963872555435,0.005053485011291688,0.005824410799023075,51836,ood,central
oodic-0108,oodic,108,0.0010152134862091435,0.004297197847935001,0.005627810943308623,51837,ood,central
oodic-0109,oodic,109,0.0009088086424390802,0.0056321391877485315,0.00405140096121439,51838,ood,central
oodic-0110,oodic,110,0.0011125459313636845,0.005997582985258829,0.005074377451250844,51839,ood,central
oodic-0111,oodic,111,0.0011500843396338176,0.004743585980908962,0.005539853193525474,51840,ood,central
oodic-0112,oodic,112,0.0010217840880313138,0.004516959322874209,0.00567868350121549,51841,ood,central
oodic-0113,oodic,113,0.0008548597443412617,0.005645603994076125,0.005586802293178603,51842,ood,central
oodic-0114,oodic,114,0.00104502215581356,0.005376373289151453,0.005157979895961733,51843,ood,central
oodic-0115,oodic,115,0.0008054380218900858,0.00482953226680996,0.005769576529925534,51844,ood,central
oodic-0116,oodic,116,0.0009567112503991108,0.004467390153274188,0.004631750994255354,51845,ood,central
oodic-0117,oodic,117,0.0010264810753209943,0.004656551886398963,0.005712026869043388,51846,ood,central
oodic-0118,oodic,118,0.0011545688468370622,0.005043251156820889,0.005424175433894755,51847,ood,central
oodic-0119,oodic,119,0.0010374881702066737,0.004906456016136722,0.0054416632480879384,51848,ood,central
